"FilingID","Other Products and Services","Business Name"
1965715,"AS AN ADDITIONAL SERVICE, UNDER THE INVESTRUST NAME, WE PROVIDE BOOKKEEPING SERVICES TO A LIMITED NUMBER OF CLIENTS",""
1965356,"1. COMMISSIONABLE INSURANCE AND BROKERAGE PRODUCTS 2. UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.","INDIVIDUAL CAPACITY"
1929316,"VICUS CAPITAL, PFG OR PARTNERS FINANCIAL GROUP, LLC, HAS INDEPENDENT ASSOCIATES THAT ALSO SELL AND/OR SERVICE INSURANCE PRODUCTS AND SECURITIES PRODUCTS THROUGH AN INDEPENDENT BROKER DEALER OR PFG'S GENERAL AGENCY AGREEMENTS.",""
1967467,"PRIMARY BUSINESS IS RETAIL BROKER-DEALER REGISTERED WITH FINRA.",""
1945890,"- SALES OF MUTUAL FUNDS - SALES OF VARIABLE INSURANCE PRODUCTS (VUL, VA,ETC) - SALES OF COMMISSIONABLE INSURANCE PRODUCTS (DI, LIFE, LONG-TERM CARE, ETC.)",""
1966112,"REPORTING SERVICES, FUND ADMINISTRATION.",""
1972561,"ADDITIONAL SERVICES MAY INCLUDE ADVICE RELATED TO A CLIENT'S BUSINESS, CASH FLOW, CHARITABLE GIVING,EDUCATION FUNDING, ESTATE PLANNING, LIABILITIES, INSURANCE, INVESTMENTS, RETIREMENT AND TAXES.",""
1972552,"OUTSIDE INSURANCE, SELLING AND SERVICING FIXED INSURANCE PRODUCTS SUCH AS TERM LIFE INSURANCE, DISABILITY INSURANCE, LONG TERM CARE INSURANCE, CRITICAL ILLNESS INSURANCE AND EXECUTIVE COMPENSATION BENEFITS THROUGH VARIOUS CARRIERS",""
1929315,"WE PROVIDE TAX PREPARATION AS PART OF OUR OVERALL FINANCIAL PLANNING SERVICES AND AS A SEPARATE, STAND-ALONE SERVICE",""
1966778,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL THROUGH BAMBOO INSURANCE SERVICES INC"
1963508,"I SELL LIFE INSURANCE, DISABILITY INSURANCE, LONG TERM CARE, AND ANNUITIES",""
1945256,"WE ALSO ACT AS THE GENERAL PARTNER OF LIVIAN CAPITAL OPPORTUNITIES, LP AND ITS SERIES A AND B, AND AS THE INVESTMENT ADVISER TO LIVIAN SETASI VENTURES SPV I, LLC. WE MAY RECOMMEND THESE VEHICLES TO SOME OF OUR ADVISORY CLIENTS, IF SUITABLE.",""
1957425,"W.A. SMITH FINANCIAL LLC, INSURANCE PRODUCTS","W.A. SMITH FINANCIAL LLC"
1957505,"IMPLEMENTATION OF COMMISSIONABLE PRODUCTS AND INSURANCE SALES.","INSURANCE IMPLEMENTED THROUGH THE INDIVIDUAL, COMMISSIONABLE SECURITIES THROUGH CALTON & ASSOCIATES, INC."
1952903,"IN ADDITION TO PROVIDING INVESTMENT ADVISORY AND FINANCIAL PLANNING SERVICES, PREMIER WEALTH ADVISORS ALSO PROVIDES INCOME TAX PREPARATION AND ADVICE.",""
1934724,"LIFE INSURANCE PRODUCTS",""
1945311,"SALE OF LIMITED PARTNERSHIP INTERESTS IN FUNDS THAT WE SPONSOR AND MANAGE.",""
1932913,"PGIM FIXED INCOME PROVIDES SECURITIES LENDING SERVICES TO CERTAIN CLIENTS OF PGIM, INC. AND AFFILIATES.",""
1927489,"AS A BROKER-DEALER, COMMONWEALTH AND ITS ADVISORS MAY SELL A VARIETY OF SECURITIES TO THEIR CLIENTS, INCLUDING, BUT NOT LIMITED TO MUTUAL FUNDS, 529 PLANS, VARIABLE ANNUITIES, STOCKS, BONDS, OPTIONS, LPS, UITS, REITS, AND ALTERNATIVE INVESTMENTS.",""
1970102,"INSURANCE PRODUCTS",""
1964960,"TAX PREPARATION SERVICES","CLOSE & ASSOCIATES, LLC"
1971791,"MAY AS APPROPRIATE OR AT THE REQUEST OF AN INDIVIDUAL CLIENT, PROVIDE INSURANCE RELATED SERVICES ON A COMMISSION BASIS",""
1973437,"FINANCIAL PLANNING",""
1928565,"FAMILY OFFICE SERVICES",""
1971535,"WE OFFER LIFE, DISABILITY, AND LONG-TERM CARE INSURANCE.","INSURANCE PRODUCTS ARE SOLD BY BRIAN LOCKETT AS AN AGENT OF COMPREHENSIVE WEALTH MGMT"
1953690,"THE ADVISER PROVIDES A BROAD RANGE OF RISK MANAGEMENT, INVESTMENT ACCOUNTING, AND TRADE PROCESSING TOOLS TO A VARIETY OF CLIENTS.","BLACKROCK SOLUTIONS"
1957932,"FUNDAMENTAL ASSET MANAGEMENT LLC, AND ITS SUBSIDIARY, FUNDAMENTAL RENEWABLES LLC, PROVIDE ASSET MANAGEMENT, LOAN SERVICING AND LOAN ORIGINATION, AS APPROPRIATE, TO ENTITIES ACROSS FUNDAMENTAL'S PORTFOLIO.","FUNDAMENTAL ASSET MANAGEMENT LLC, FUNDAMENTAL RENEWABLES LLC"
1974683,"AFFILIATES OF THE REGISTRANT HAVE PROVIDED LEASING, PROPERTY MANAGEMENT, DEVELOPMENT, CONSTRUCTION MANAGEMENT, AND ACCOUNTING SERVICES FOR CERTAIN FUNDS AND MAY DO SO FOR OTHER FUNDS MANAGED BY THE REGISTRANT.","ASANA PARTNERS SERVICES, LLC AND ASANA PARTNERS LEASING SERVICES, LLC."
1962450,"SOME OF THE INVESTMENT ADVISOR REPRESENTATIVES ARE ALSO LICENSED INSURANCE AGENTS AND REGISTERED REPRESENTATIVES OF A BROKER DEALER.  IF APPROPRIATE, INSURANCE PRODUCTS AND/OR SECURITIES MAY BE RECOMMENDED TO ADVISORY CLIENTS.",""
1943076,"LIFE INSURANCE PRODUCTS",""
1934711,"HEALTHCARE BUSINESS",""
1972692,"LIFE INSURANCE PRODUCTS AND FIXED ANNUITIES.",""
1964093,"RENAISSANCE IS PROVIDING AN INTRANET PLATFORM APPLICATION TO ONE OF OUR VENDORS FOR A FEE.  IT IS NOT A SIGNIFICANT PORTION OF OUR REVENUE.",""
1954609,"WE OFFER PLANNING SERVICES SUCH AS, BUT NOT LIMITED TO, BUSINESS PLANNING AND ESTATE ADMINISTRATION CONSULTING FOR ADDITIONAL FEES.",""
1959981,"MUDDY WATERS CAPITAL LLC PRODUCES INVESTIGATIVE JOURNALISM.  REPORTS ARE MADE AVAILABLE FREE OF CHARGE TO THE PUBLIC AT HTTPS://MUDDYWATERSRESEARCH.COM AND AT HTTPS://TWITTER.COM/MUDDYWATERSRE.",""
1964083,"INSURANCE PRODUCTS AND BROKERAGE SERVICES.",""
1967030,"OPERATES AND PROVIDES MULTIFAMILY OFFICE SERVICES, INCLUDING THE MANAGING OF NON-SECURITIZED REAL ESTATE HOLDINGS AND BUSINESS ENTITIES. BUSINESS PLANNING, ESTATE PLANNING, TRUST ADMINISTRATION, SUCCESSION PLANNING, TAX PREPARATION, ESTATE SETTLEMENT.",""
1943198,"DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.  THE FIRM OFFERS TAX PREPARATION SERVICE.",""
1968592,"SILVEROAK MAY PROVIDE TAX PREPARATION SERVICES TO CLIENTS.",""
1936343,"FIRM PARTNERS SERVE AS PRIVATE TRUSTEES. OTHER SERVICES INCLUDE, BUT ARE NOT LIMITED TO, ESTATE PLANNING, TRUST AND ESTATE MANAGEMENT, FINANCIAL MANAGEMENT, REAL ESTATE MANAGEMENT, ADVICE ON AND PREPARATION AND FILING OF FEDERAL AND STATE TAX RETURNS.",""
1960181,"FINANCIAL PLANNING, TAX RETURN PREPARATION",""
1945505,"ADVISER AND ITS AFFILIATES PROVIDE INVESTMENT RESEARCH SERVICES THROUGH GPSCOUT NAVIGATOR, A SUBSCRIPTION-BASED PRIVATE EQUITY MANAGER RESEARCH PLATFORM INTENDED TO ASSIST PRE-QUALIFIED SUBSCRIBERS IN THEIR PRELIMINARY EVALUATION OF PRIVATE FUND MANAGERS.",""
1970855,"INSURANCE",""
1943970,"BROKERAGE AND INSURANCE PRODUCTS","NORTHLAND SECURITIES, INC."
1957102,"WE PROVIDE LIMITED, NON-INVESTMENT ADVICE WITH REGARD TO THE EMPLOYEE RETIREMENT PLANS WE CONSULT TO.",""
1962552,"ANNUITIES, LONG-TERM CARE INSURANCE, LIFE INSURANCE","JUSTIN W. DODSON, JESSICA L. SCHAFER, DOUGLAS R. VILLING"
1965968,"INSURANCE PRODUCTS THROUGH IARS WHO ARE LICENSED INSURANCE AGENTS.",""
1973694,"W&A OFFERS FINANCIAL PLANNING AND DIVORCE PLANNING SERVICES FOR EITHER AN HOURLY OR FIXED FEE. PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION ON UPTIQ AND OUR AFFLIATE FOCUS RISK SOLUTIONS.",""
1964399,"CPA","AAFCPAS, INC."
1970034,"INSURANCE PRODUCTS (FIXED, HEALTH, LIFE INSURANCE, EQUITY INDEXED ANNUITY, FIXED ANNUITY, VARIABLE ANNUITY), COMMISSION BASED INVESTMENT PRODUCTS - LOAD MUTUAL FUNDS, STOCKS, BONDS, ETFS (IN BROKERAGE ACCOUNT), FINANCIAL PLANNING SERVICES, ALTS",""
1966065,"WE HAVE BEEN ENGAGED BY SEVERAL CLIENTS AS THE CLIENTS' AGENT TO PROVIDE BILL PAYING AND SIMPLE BOOKKEEPING SERVICES.  IN THE PAST, WE HAVE ALSO BEEN ENGAGED TO PROVIDE LOAN REFINANCING CONSULTING SERVICES BUT NONE OF THESE SERVICES WERE PERFORMED IN 2024.",""
1950720,"WASHINGTON TRUST ADVISORS PROVIDES COMPREHENSIVE WEALTH MANAGEMENT SERVICES AND OFFER FINANCIAL PLANNING SERVICES TO CLIENTS UPON REQUEST.",""
1937386,"FINANCIAL PLANNING SERVICES, AGGREGATED REPORTING SERVICES, RETIREMENT PLAN ADVISORY SERVICES, WEALTH MANAGEMENT CONSULTING SERVICES, INSURANCE FIXED PRODUCTS, 1031 LIKE-KIND EXCHANGE SERVICES, OCIO SERVICES AND DEFERRED SALES TRUSTS.",""
1924234,"*  ERISA CONSULTING AND COMPLIANCE OVERSIGHT *  GOVERNMENT ENTITY CLIENTS - FAI SERVES AS AN INVESTMENT FIDUCIARY AS DESCRIBED IN STATE STATUTES; INCLUDING, GENERAL PENSION CONSULTING, INVESTMENT CONSULTING AND ADVICE AND BOARD MEMBER EDUCATION",""
1945470,"INSURANCE PRODUCTS","ESTATE NEEDS ADVISORS"
1945692,"RECOMMENDATION OF COMMISSIONABLE INSURANCE PRODUCTS","INDIVIDUAL NAME/CAPACITY"
1967136,"CLIENTS MAY INVEST IN A PRIVATE FUND AFFILIATED WITH THE FIRM, FINISTERRE HEDGE FUND, L.P.","FINISTERRE HEDGE FUND, L.P."
1933077,"STRENTA INVESTMENT MANAGEMENT SERVICES, LLC, PROVIDES ADMINISTRATIVE SERVICES TO THE BOARD OF DIRECTORS OF STRENTA FUND I, LTD.",""
1943803,"UPTIQ FACILITATES CREDIT SOLUTIONS FOR OUR CLIENTS. OUR AFFILIATE, FOCUS RISK SOLUTIONS, ASSISTS OUR CLIENTS WITH REGULATED INSURANCE SALES ACTIVITY - DUE TO SPACE CONSTRAINTS HERE PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1964910,"INCOME TAX PREPARATION",""
1968875,"CERTAIN EMPLOYEES SELL INSURANCE PRODUCTS, IN THEIR INDIVIDUAL CAPACITIES, AS INSURANCE AGENTS.","BALLAST INSURANCE SERVICES IN THE STATE OF CA LICENSE # 0M21958"
1971288,"FINANCIAL PLANNING, VENDOR SEARCH, EMPLOYEE EDUCATION SERVICES",""
1971959,"DENNIS MARINICH II IS A REGISTERED REP AND HAS INSURANCE LICENSES AND AS SUCH MAY SELL COMMISSIONABLE PRODUCTS TO CLIENTS.",""
1971969,"1) IMPLEMENTATION OF COMMISSIONABLE SECURITIES RECOMMENDATIONS 2) IMPLEMENTATION OF INSURANCE AND TAX SERVICES","1) INDIVIDUAL NAME AS REGISTERED REPRESENTATIVE OF LPL FINANCIAL, LLC 2) COLONIAL RIVER FINANCIAL, LLC"
1937811,"WE PROVIDE MARKET RESEARCH TO INSTITUTIONAL CLIENTS.",""
1943916,"PROVIDE ADMINISTRATION SERVICES TO INVESTMENT COMPANIES WHOSE ADVISERS ARE UNDER COMMON CONTROL.",""
1941885,"INSURANCE, PRIVATE REITS, 1031 EXCHANGES",""
1973812,"CERTAIN APPROPRIATELY LICENSED REPRESENTATIVES OF MAMC MAY SELL COMMISSION-BASED INSURANCE PRODUCTS TO ADVISORY CLIENTS THROUGH AN AFFILIATED INSURANCE AGENCY.","MCLEAN INSURANCE SOLUTIONS, LLC"
1940532,"INSURANCE",""
1974706,"THROUGH OUR SUBSIDIARIES WE PROVIDE CERTAIN INVESTMENT SOURCING AND ASSET MANAGEMENT SERVICES TO OUR ADVISORY CLIENTS AND THEIR INVESTMENTS.","AETOS JAPAN, LLC AND AETOS CAPITAL ASIA LIMITED"
1967984,"GRANT TANI BARASH & ALTMAN, LLC IS A FULL SERVICE BUSINESS MANAGEMENT/MULTI-FAMILY OFFICE. OUR SERVICES INCLUDE BOOKKEEPING, ACCOUNTING, TAX PLANNING AND TAX PREPARATION, GENERAL BUSINESS AND PERSONAL FINANCIAL MANAGEMENT.",""
1968869,"OUR AFFILIATED FIRM, ALLEGHENY INVESTMENTS, IS A LICENSED INSURANCE BROKER AND CERTAIN MEMBERS OF ALLEGHENY MANAGEMENT AND OTHER ALLEGHENY ADVISORS ARE LICENSED INSURANCE AGENTS AND MAY PROVIDE INSURANCE SERVICES.",""
1966317,"TERM INSURANCE AND ANNUITIES WHICH IS A COMMISSION BASED ACTIVITY.",""
1925951,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1944882,"WE PROVIDE FINANCIAL/ESTATE PLANNING AND TAX PLANNING/PREPARATION",""
1953241,"INDIVIDUAL INVESTMENT ADVISORS FOR THE FIRM MAY OFFER INSURANCE-RELATED PRODUCTS AS CLIENT SOLUTIONS AND MAY ALSO EFFECT BROKER/DEALER TRANSACTIONS ON BEHALF OF CLIENTS.",""
1966384,"IN ADDITION TO THE PROVISION OF ADVISORY SERVICES, ALLSPRING FUNDS MANAGEMENT, LLC ALSO PROVIDES ADMINISTRATIVE SERVICES TO THE ALLSPRING FUNDS.",""
1965512,"INSURANCE PRODUCTS, ANNUITIES",""
1966415,"INSURANCE PRODUCTS, ANNUITIES",""
1961419,"LIFE INSURANCE SERVICES, REAL ESTATE BROKERAGE SERVICES","SAGENT INSURANCE SERVICES, INC."
1967315,"AS DISCLOSED IN THE FIRM'S FORM ADV PART 2A (ITEM 4), THE FIRM OFFERS 401(K) PLAN ADMINISTRATIVE SERVICES. THESE SERVICES ARE ADMINISTRATIVE IN NATURE ONLY.",""
1954906,"INSURANCE PRODUCTS",""
1941057,"AFR MAY PROVIDE ADVICE TO CLIENTS ON MATTERS NOT INVOLVING SECURITIES, SUCH AS FINANCIAL PROBLEMS, CASH FLOW MANAGEMENT, TAX PLANNING, INSURANCE REVIEW, INVESTMENT MANAGEMENT, EDUCATION FUNDING, RETIREMENT PLANNING, AND ESTATE PLANNING.",""
1939954,"INSURANCE PRODUCTS.",""
1965515,"LIFE INSURANCE, VARIABLE AND FIXED PRODUCTS",""
1965745,"RECOMMENDATION OF COMMISSIONABLE SECURITIES AND INSURANCE PRODUCTS.","INDIVIDUAL CAPACITY."
1952476,"IMPLEMENTATION OF INSURANCE SALES","INSURANCE IMPLEMENTED THROUGH THE INDIVIDUAL"
1969079,"REGISTRANT ALSO SERVES AS A THIRD PARTY ADMINISTRATOR FOR SEVERAL QUALIFIED RETIREMENT PLANS. REGISTRANT'S REPRESENTATIVE SELLS INSURANCE PRODUCTS.  REPRESENTATIVES OF REGISTRANT SELL INSURANCE AND ANNUITY PRODUCTS.",""
1963556,"HUNTER POINT OPERATES A PROCUREMENT NETWORK TO OFFER ITS SPONSORS AND THEIR PORTFOLIO COMPANIES THE OPPORTUNITY TO REALIZE COST SAVINGS AND EFFICIENCIES ACROSS VARIOUS PRODUCT LINES.",""
1967564,"COMMISSION BASED SECURITIES PRODUCTS.  SECURITIES RELATED. COMMISSION BASED INSURANCE PRODUCTS.  NOT SECURITIES RELATED. LIFE AND FIXED INSURANCE","WEH INSURANCE AGENCY, INC."
1971825,"EXPERT WITNESS CONSULTING FOR ASSET GIVING","IPS PHILANTHROPY ARCHITECTS (DIVISION OF INNOVEST PORTFOLIO SOLUTIONS LLC)"
1968063,"LIFE INSURANCE","WELLSPRING ASSOCIATES"
1962585,"FAMILY OFFICE CONSULTING SERVICES INCLUDE INVESTMENT ADVISORY AND NON-INVESTMENT ADVISORY CONSULTATIONS.  THE LATTER INCLUDES FAMILY GOVERNANCE AND PLANNING, TRUSTS, AND RELATED AREAS.",""
1970385,"LONG TERM CARE, ANNUITIES AND LIFE INSURANCE.",""
1956803,"TAG ASSOCIATES FLORIDA PROVIDES THE FOLLOWING SERVICES TO SOME OF ITS CLIENTS: BILL PAYMENT SERVICES, TAX WORK, ASSISTANCE IN ESTATE PLANNING, ASSISTANCE WITH INSURANCE ALTERNATIVES, NEGOTIATE HOUSE MORTGAGES, AND ESTABLISH BANKING/CREDIT RELATIONSHIPS.",""
1973833,"INSURANCE",""
1959819,"FINANCIAL PLANNING SERVICES.",""
1973907,"ESTATE PLANNING, TAX PREP, FINANCIAL PLANNING",""
1974269,"FINANCIAL PLANNING FOR INDIVIDUALS & BUSINESSES & TAX PREPARATION SERVICES",""
1974817,"1. TAX PREPARATION- INDIVIDUAL RETURNS AND CORPORATE RETURNS FOR SMALL BUSINESSES. 2. ACCOUNTING CONSULTATION 3. RETIREMENT PLAN CONSULTANT.SECURITIES AND RETIREMENT PLAN CONSULTING PROGRAM ADVISORY SERVICES OFFERED THROUGH LPL FINANCIAL.","401(K) PROSPERITY"
1956858,"UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS. DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1926547,"WE PROVIDE FINANCIAL PLANNING AND FEDERAL AND STATE INCOME TAX PREPARATION SERVICES FOR OUR CLIENTS.  FOR CERTAIN CLIENTS THAT MEET CERTAIN ASSETS UNDER MANAGEMENT CRITERIA, THE COST OF INCOME TAX PREPARATION IS INCLUDED IN THEIR ASSET MANAGEMENT FEE.",""
1963147,"IARS DUALLY REGISTERED AS REGISTERED REPRESENTATIVES AND INSURANCE LICENSED MAY PROVIDE INSURANCE PRODUCTS TO ADVISORY CLIENTS.","BUSINESS EXECUTED BY REGISTERED REPRESENTATIVES OF A BROKER/DEALER ARE EXECUTED THROUGH SGROI FINANCIAL LLC."
1966382,"TAX PREPARATION AND FILING SERVICES",""
1964712,"MULTNOMAH GROUP ALSO OFFERS CONSULTING ON VENDOR SEARCH, FIDUCIARY GOVERNANCE, FEE BENCHMARKING, EMPLOYEE ENGAGEMENT, AND PLAN DESIGN SERVICES.",""
1953609,"NON-INVESTMENT ADVISORY SERVICES REPRESENT LESS THAN 10% OF REVENUES - MOSTLY RECORDKEEPER SEARCHES FOR DEFINED CONTRIBUTION PLANS. PERIODICALLY, WE CONDUCT CUSTODY SEARCHES, AND WE IDENTIFY BROKERS FOR ANNUITY PLACEMENTS FOR TERMINATED PLANS OR ROLLOVERS.",""
1940188,"IARS OF COLLIER FINANCIAL OFFER INSURANCE PRODUCTS.",""
1963785,"MANAGEMENT SERVICES.",""
1967464,"HEALTHCARE BUSINESS",""
1967240,"INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1940453,"AN INVESTMENT ADVISER REPRESENTATIVE IS ALSO AN INSURANCE PRODUCER AND OFFERS INSURANCE SERVICES TO CLIENTS OF THE FIRM.",""
1959889,"LIFE AND HEALTH INSURANCE",""
1967559,"FMA, INC. ACTS AS AN INSURANCE AGENCY AND CAN OFFER CLIENTS LIFE, HEALTH AND DISABILITY INSURANCE PRODUCTS.  IF CLIENTS BUY THOSE PRODUCTS CUSTOMARY COMMISSIONS CAN BE MADE BY FMA.",""
1957519,"UPTIQ FACILITATES CREDIT AND CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.  DUE TO SPACE CONSTRAINTS HERE, PLEASE REFER TO SCHEDULE D - MISCELLANEOUS FOR MORE INFORMATION.",""
1948892,"INSURANCE PRODUCTS AND SERVICES OFFERED THROUGH ADVISORY REPRESENTATIVES.  HHM WEALTH ADVISORS, LLC IS NOT AN INSURANCE AGENCY.",""
1948217,"IMPLEMENTATION OF INSURANCE SALES AND COMMISSIONABLE SECURITIES.","INSURANCE SALES ARE IMPLEMENTED THROUGH THE INDIVIDUAL AND COMMISSIONABLE SECURITIES THROUGH PKS."
1960657,"VENDOR SEARCHES, PLAN COST AND REVENUE DISRIBUTION ANALYSIS, FIDUCIARY GOVERNANCE CONSULTING",""
1969185,"GRAYPOINT LLC PROVIDES  (1) MULTI-FAMILY OFFICE SERVICES TO HNW INDIVIDUALS & FAMILIES (2) ACCOUNTING & TAX SERVICES TO FAMILY LIMITED PARTNERSHIPS AND (3) LIFE AND LONG-TERM CARE INSURANCE THROUGH GRAYPOINT LEGACY LLC (A WHOLLY-OWNED SUBSIDIARY).",""
1969188,"SOME REPRESENTATIVES MAY BE LICENSED TO SELL INSURANCE PRODUCTS TO CLIENTS AND SOME MAY BE REGISTERED REPRESENTATIVES OF A BROKER DEALER AND EARN COMMISSIONS FROM THE SALE OF SECURITIES PRODUCTS.",""
1943002,"ROBIN JOHN, FOUNDING MEMBER, CEO, HAS AUTHORED A BOOK TO BE PUBLISHED IN 2025 - A MEMOIR ABOUT HIS LIFE AND HIS PERSONAL CONVICTIONS RELATED TO VALUES-BASED AND FAITH-BASED INVESTING. EVENTIDE EXPECTS IT WILL BRING MORE ATTENTION TO THIS TYPE OF INVESTING.",""
1958265,"ALTHOUGH NO FEES ARE CHARGED FOR THESE SERVICES,OTHER ANCILLARY SERVICES THAT MAY BE PROVIDED TO EXISTING AND POTENTIAL CLIENTS INCLUDE, BUT ARE NOT LIMITED TO: BUSINESS SUCCESSION PLANNING; AVIATION PLANNING; ESTATE PLANNING; AND BEHAVIORAL ASSESSMENTS.",""
1969168,"BRIAN KENNEY AND GREG KENNEY PERIODICALLY ARE CALLED UPON TO BE TRUSTEES OF FAMILY, FRIENDS, AND CLIENT ACCOUNTS.",""
1940323,"REGISTRANT ALSO PROVIDES ADMINISTRATIVE SERVICES TO CERTAIN ADVISORY CLIENTS.",""
1969821,"TAX RETURN PREPARATION",""
1970599,"ADVISORS MAY SELL BROKERAGE COMMISSION RETAIL PRODUCTS OR INSURANCE PRODUCTS.",""
1952255,"LIFE AND HEALTH INSURANCE PRODUCTS","CLEAR CREEK INSURANCE, LLC"
1957537,"LPL MAY SELL SECURITIES AND BROKERAGE SERVICES AS AN INTRODUCING BROKER-DEALER TO CUSTOMERS WHO ARE ALSO ADVISORY CLIENTS OF LPLE.  IN ADDITION, LPLE MAY SELL INSURANCE PRODUCTS TO CUSTOMERS WHO ARE ALSO ADVISORY CLIENTS OF LPLE.",""
1961249,"SECURITIES AND INSURANCE PRODUCTS SOLD BY INVESTMENT ADVISOR REPRESENTATIVES.  TAX SERVICES PROVIDED BY INVESTMENT ADVISOR REPRESENTATIVES.",""
1973194,"FINANCIAL WELLNESS TOOLS",""
1971494,"ADVISER PROVIDES OPERATIONAL AND ADMINISTRATIVE SUPPORT TO FAMILY OFFICES, INCLUDING TRUSTS AND ESTATES AND PHILANTHROPIC PLANNING, NEXT GENERATION EDUCATION, AND MANAGEMENT OF THIRD PARTY SERVICE PROVIDERS.",""
1973103,"CERTAIN OF OUR MANAGEMENT PERSONS ARE LICENSED INSURANCE AGENTS TO SELL LIFE, HEALTH AND ANNUITY INSURANCE PRODUCTS.",""
1970548,"INSURANCE PRODUCTS",""
1974848,"INSURANCE, ESTATE PLANNING, PROPERTY MANAGEMENT AND CONSULTING. A SEPARATE FEE IS CHARGED FOR THESE STAND-ALONE SERVICES.","HERITAGE FINANCIAL GROUP, INC.   HERITAGE FINANCIAL CORPORATION"
1971519,"FIRM'S AFFILIATE OFFERS AN ADVISORY TECHNOLOGY PLATFORM FOR MANAGING THE WEALTH ADVISORY LIFECYCLE-INCLUDING PROPOSAL/ONBOARDING, RESEARCH, MODEL MGMT, PORTFOLIO ACCOUNTING, BILLING, TRADE ORDER MNGMNT, OPERATIONS, REPORTING, AND PERFORMANCE ANALYTICS.",""
1966172,"INCOME TAX RETURN PREPARATION AND REPRESENTATION","LJCOOPER TAX STRATEGIES"
1952867,"FO SERVICES, CONSOLIDATION OF FINANCIAL REPORTS.",""
1943312,"PERSONS PROVIDING INVESTMENT ADVICE ON BEHALF OF OUR FIRM MAY BE LICENSED AS INDEPENDENT INSURANCE AGENTS WITH RUBIN WEALTH ADVISORS TO SELL FIXED INSURANCE PRODUCTS TO CLIENTS.","RUBIN WEALTH ADVISORS, A DBA OF RWA ADVISORS, LLC"
1954480,"FLOURISH FINANCIAL LLC FACILITATES CASH MANAGEMENT SOLUTIONS FOR OUR CLIENTS.",""
1967853,"DBA YELLOWWOOD: LICENSED INSURANCE AGENTS OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED BROKER DEALER.  REGISTERED REPRESENTATIVES OFFER PRODUCTS AND SERVICES VIA UNAFFILIATED BROKER DEALER.","REGISTERED REPRESENTATIVES OF APW CAPITAL, INC."
1961466,"CERTAIN ADVISOR REPRESENTATIVES OF THE FIRM ARE LICENSED TO SELL INSURANCE: LIFE, DISABILITY AND LONG TERM CARE.","THE PARTNERS GROUP, LLC"
1967504,"MUTUAL FUNDS, ANNUITIES, PUBLICLY OFFERED NON-PUBLICLY TRADED PRODUCTS, PRIVATE PLACEMENTS",""
1929834,"PWM DOES NOT HOLD ITSELF OUT AS AN ACCOUNTING FIRM, HOWEVER DOES OFFER TAX PREPARATION SERVICES TO CLIENTS. PWM OFFERS ACCESS TO ESTATE PLANNING SOFTWARE FOR A FEE.",""
1945064,"WE ARE A LICENSED INSURANCE AGENCY.",""
1959787,"PROVIDENT PROVIDES TRUST SERVICES TO CLIENTS BY ACTING AS THE TRUSTEE OF REVOCABLE AND IRREVOCABLE TRUSTS AND PERSONAL IRAS, PROVIDING CUSTODY OF CLIENT ASSETS AND PERFORMING PERSONAL REPRESENTATIVE SERVICES.",""
1943400,"LITGATION SUPPORT INCLUDING EXPERT WITNESS AND VALUATION SERVICES.","DIVORCE ANALYSIS"
1956619,"INSURANCE PRODUCTS",""
1953230,"INSURANCE SERVICES - ANNUITIES",""
1924183,"TAX PREPARATION",""
1952931,"CONSULTING SERVICES;PROVIDE ADVICE THAT IS NOT SPECIFIC TO ANY PARTICULAR INVESTMENT;PROP LENDING & BDSP; INSURANCE PRODUCTS SALES TO ADVISORY CLIENTS;C MUNI ADVISORY SVC; PROMOTOR/HARD DOLLAR; FINANCIAL PLANNING; ESTATE/TRUST ADMIN",""
1959092,"EXECUTION SERVICES; COMMISSION RECAPTURE SERVICES",""
